ProtID	Resistance_Type	Resistance_Class	Identity	Antibiotic_Resistance	Description
ZP_03986876	FosB	fos	60	fosfomycin	Glutathione transferase, metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin
YP_002773891	FosB	fos	60	fosfomycin	Glutathione transferase, metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin
ZP_03041010	FosB	fos	60	fosfomycin	Glutathione transferase, metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin
Q03377	FosB	fos	60	fosfomycin	Glutathione transferase, metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin
CAA38136	FosB	fos	60	fosfomycin	Glutathione transferase, metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin
YP_254594	FosB	fos	60	fosfomycin	Glutathione transferase, metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin
Q55317	FosB	fos	60	fosfomycin	Glutathione transferase, metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin
CAA61967	FosB	fos	60	fosfomycin	Glutathione transferase, metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin
YP_078703	FosB	fos	60	fosfomycin	Glutathione transferase, metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin
YP_091112	FosB	fos	60	fosfomycin	Glutathione transferase, metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin
ZP_01172195	FosB	fos	60	fosfomycin	Glutathione transferase, metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin
CAA83855	FosC	fos	80	fosfomycin	Glutathione transferase, metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin
NP_465227	FosX	fos	80	fosfomycin	Glutathione transferase, metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin
Q8Y6I2	FosX	fos	80	fosfomycin	Glutathione transferase, metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin
ZP_03667925	FosX	fos	80	fosfomycin	Glutathione transferase, metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin
YP_002349827	FosX	fos	80	fosfomycin	Glutathione transferase, metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin
YP_014322	FosX	fos	80	fosfomycin	Glutathione transferase, metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin
ZP_00231957	FosX	fos	80	fosfomycin	Glutathione transferase, metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin
YP_002758412	FosX	fos	80	fosfomycin	Glutathione transferase, metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin
NP_471146	FosX	fos	80	fosfomycin	Glutathione transferase, metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin
Q92AV8	FosX	fos	80	fosfomycin	Glutathione transferase, metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin
ZP_00235180	FosX	fos	80	fosfomycin	Glutathione transferase, metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin
YP_849917	FosX	fos	80	fosfomycin	Glutathione transferase, metalloglutathione transferase which confers resistance to fosfomycin by catalyzing the addition of glutathione to fosfomycin
NP_932197	fusB	fusB	80	fusaric_acid	Involved in the resistance (detoxification) of the fungal toxin fusaric acid.
AAL12234	fusB	fusB	80	fusaric_acid	Involved in the resistance (detoxification) of the fungal toxin fusaric acid.
ABB82610	fusB	fusB	80	fusaric_acid	Involved in the resistance (detoxification) of the fungal toxin fusaric acid.
CAL23838	fusB	fusB	80	fusaric_acid	Involved in the resistance (detoxification) of the fungal toxin fusaric acid.
CAJ43426	fusB	fusB	80	fusaric_acid	Involved in the resistance (detoxification) of the fungal toxin fusaric acid.
CAA90431	fusH	fusH	80	fusidic_acid	Esterase enzyme inactivating fusidic acid
NP_630216	fusH	fusH	80	fusidic_acid	Esterase enzyme inactivating fusidic acid
NP_414593	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
YP_309089	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
YP_406604	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
AP_000715	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
YP_687637	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
YP_001456840	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
YP_001726545	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
YP_001729034	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
YP_001742172	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
ZP_03000053	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
ZP_03047278	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
ZP_03051910	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
ZP_03062371	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
ZP_03066814	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
ZP_03071770	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
YP_002385549	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
YP_002406102	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
YP_002806656	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
YP_002925252	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
ZP_04650350	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
P06992	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
Q0T8E4	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
A7ZW03	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
B7NHF7	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
B7M0E8	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
B1LFY7	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
CAA28417	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
AAA24049	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
AAC73162	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
BAE76038	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
NP_706007	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
NP_835789	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
Q83MG8	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
YP_001878864	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
YP_002401190	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
NP_285748	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
NP_308083	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
ZP_02776711	KsgA	KsgA	80	kasugamycin	Specifically dimethylates two adjacent adenosines in the loop of a conserved hairpin near the 3'-end of 16S rRNA in the 30S particle. Its inactivation leads to kasugamycin resistance.
